WJSpecID,Scientific,TipLabel,PatchClade,Hackett_FineClades,Hackett_CoarseClades,English,FileName,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder,PassNonPass,OscSubOsc
11796,Montifringilla ruficollis,Montifringilla_ruficollis,P8,"Sparrows, Snowfinches, Allies","Sparrows, Snowfinches, Allies",Rufous-necked Snowfinch,bow11796,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11797,Montifringilla blanfordi,Montifringilla_blanfordi,P8,"Sparrows, Snowfinches, Allies","Sparrows, Snowfinches, Allies",Plain-backed Snowfinch,bow11797,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11798,Montifringilla theresae,Montifringilla_theresae,P8,"Sparrows, Snowfinches, Allies","Sparrows, Snowfinches, Allies",Afghan Snowfinch,bow11798,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11800,Dendronanthus indicus,Dendronanthus_indicus,P9,"Wagtails, Pipits","Wagtails, Pipits",Forest Wagtail,bow11800,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11802,Motacilla alba,Motacilla_alba,P9,"Wagtails, Pipits","Wagtails, Pipits",White Wagtail,bow11802,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11809,Motacilla grandis,Motacilla_grandis,P9,"Wagtails, Pipits","Wagtails, Pipits",Japanese Wagtail,bow11809,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11810,Motacilla madaraspatensis,Motacilla_madaraspatensis,P9,"Wagtails, Pipits","Wagtails, Pipits",White-browed Wagtail,bow11810,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11811,Motacilla aguimp,Motacilla_aguimp,P9,"Wagtails, Pipits","Wagtails, Pipits",African Pied Wagtail,bow11811,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11812,Motacilla capensis,Motacilla_capensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Cape Wagtail,bow11812,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11813,Motacilla flaviventris,Motacilla_flaviventris,P9,"Wagtails, Pipits","Wagtails, Pipits",Madagascar Wagtail,bow11813,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11814,Motacilla citreola,Motacilla_citreola,P9,"Wagtails, Pipits","Wagtails, Pipits",Citrine Wagtail,bow11814,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11815,Motacilla flava,Motacilla_flava,P9,"Wagtails, Pipits","Wagtails, Pipits",Yellow Wagtail,bow11815,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11828,Motacilla cinerea,Motacilla_cinerea,P9,"Wagtails, Pipits","Wagtails, Pipits",Grey Wagtail,bow11828,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11829,Motacilla clara,Motacilla_clara,P9,"Wagtails, Pipits","Wagtails, Pipits",Mountain Wagtail,bow11829,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11830,Tmetothylacus tenellus,Tmetothylacus_tenellus,P9,"Wagtails, Pipits","Wagtails, Pipits",Golden Pipit,bow11830,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11832,Macronyx croceus,Macronyx_croceus,P9,"Wagtails, Pipits","Wagtails, Pipits",Yellow-throated Longclaw,bow11832,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11833,Macronyx fuellebornii,Macronyx_fuellebornii,P9,"Wagtails, Pipits","Wagtails, Pipits",Fuelleborn's Longclaw,bow11833,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11835,Macronyx capensis,Macronyx_capensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Cape Longclaw,bow11835,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11836,Macronyx flavicollis,Macronyx_flavicollis,P9,"Wagtails, Pipits","Wagtails, Pipits",Abyssinian Longclaw,bow11836,NT,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11837,Macronyx sharpei,Macronyx_sharpei,P9,"Wagtails, Pipits","Wagtails, Pipits",Sharpe's Longclaw,bow11837,EN,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11838,Macronyx ameliae,Macronyx_ameliae,P9,"Wagtails, Pipits","Wagtails, Pipits",Rosy-throated Longclaw,bow11838,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11839,Macronyx aurantiigula,Macronyx_aurantiigula,P9,"Wagtails, Pipits","Wagtails, Pipits",Pangani Longclaw,bow11839,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11840,Macronyx grimwoodi,Macronyx_grimwoodi,P9,"Wagtails, Pipits","Wagtails, Pipits",Grimwood's Longclaw,bow11840,DD,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11844,Anthus longicaudatus,Anthus_longicaudatus,P9,"Wagtails, Pipits","Wagtails, Pipits",Long-tailed Pipit,bow11844,DD,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11845,Anthus chloris,Anthus_chloris,P9,"Wagtails, Pipits","Wagtails, Pipits",Yellow-breasted Pipit,bow11845,VU,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11846,Anthus lineiventris,Anthus_lineiventris,P9,"Wagtails, Pipits","Wagtails, Pipits",Striped Pipit,bow11846,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11847,Anthus crenatus,Anthus_crenatus,P9,"Wagtails, Pipits","Wagtails, Pipits",Yellow-tufted Pipit,bow11847,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11850,Anthus hoeschi,Anthus_hoeschi,P9,"Wagtails, Pipits","Wagtails, Pipits",Mountain Pipit,bow11850,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11851,Anthus richardi,Anthus_richardi,P9,"Wagtails, Pipits","Wagtails, Pipits",Richard's Pipit,bow11851,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11853,Anthus rufulus,Anthus_rufulus,P9,"Wagtails, Pipits","Wagtails, Pipits",Paddyfield Pipit,bow11853,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11854,Anthus novaeseelandiae,Anthus_novaeseelandiae,P9,"Wagtails, Pipits","Wagtails, Pipits",Australasian Pipit,bow11854,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11858,Anthus leucophrys,Anthus_leucophrys,P9,"Wagtails, Pipits","Wagtails, Pipits",Plain-backed Pipit,bow11858,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11861,Anthus vaalensis,Anthus_vaalensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Buffy Pipit,bow11861,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11862,Anthus pallidiventris,Anthus_pallidiventris,P9,"Wagtails, Pipits","Wagtails, Pipits",Long-legged Pipit,bow11862,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11863,Anthus melindae,Anthus_melindae,P9,"Wagtails, Pipits","Wagtails, Pipits",Malindi Pipit,bow11863,NT,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11864,Anthus campestris,Anthus_campestris,P9,"Wagtails, Pipits","Wagtails, Pipits",Tawny Pipit,bow11864,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11865,Anthus berthelotii,Anthus_berthelotii,P9,"Wagtails, Pipits","Wagtails, Pipits",Berthelot's Pipit,bow11865,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11866,Anthus godlewskii,Anthus_godlewskii,P9,"Wagtails, Pipits","Wagtails, Pipits",Blyth's Pipit,bow11866,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11870,Anthus similis,Anthus_similis,P9,"Wagtails, Pipits","Wagtails, Pipits",Long-billed Pipit,bow11870,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11873,Anthus brachyurus,Anthus_brachyurus,P9,"Wagtails, Pipits","Wagtails, Pipits",Short-tailed Pipit,bow11873,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11874,Anthus caffer,Anthus_caffer,P9,"Wagtails, Pipits","Wagtails, Pipits",Bush Pipit,bow11874,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11875,Anthus sokokensis,Anthus_sokokensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Sokoke Pipit,bow11875,EN,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11876,Anthus trivialis,Anthus_trivialis,P9,"Wagtails, Pipits","Wagtails, Pipits",Tree Pipit,bow11876,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11877,Anthus hodgsoni,Anthus_hodgsoni,P9,"Wagtails, Pipits","Wagtails, Pipits",Olive-backed Pipit,bow11877,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11878,Anthus gustavi,Anthus_gustavi,P9,"Wagtails, Pipits","Wagtails, Pipits",Pechora Pipit,bow11878,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11879,Anthus pratensis,Anthus_pratensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Meadow Pipit,bow11879,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11880,Anthus cervinus,Anthus_cervinus,P9,"Wagtails, Pipits","Wagtails, Pipits",Red-throated Pipit,bow11880,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11881,Anthus roseatus,Anthus_roseatus,P9,"Wagtails, Pipits","Wagtails, Pipits",Rosy Pipit,bow11881,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11882,Anthus petrosus,Anthus_petrosus,P9,"Wagtails, Pipits","Wagtails, Pipits",Rock Pipit,bow11882,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11884,Anthus spinoletta,Anthus_spinoletta,P9,"Wagtails, Pipits","Wagtails, Pipits",Water Pipit,bow11884,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11885,Anthus rubescens,Anthus_rubescens,P9,"Wagtails, Pipits","Wagtails, Pipits",American Pipit,bow11885,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11887,Anthus sylvanus,Anthus_sylvanus,P9,"Wagtails, Pipits","Wagtails, Pipits",Upland Pipit,bow11887,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11888,Anthus nilghiriensis,Anthus_nilghiriensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Nilgiri Pipit,bow11888,NT,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11889,Anthus correndera,Anthus_correndera,P9,"Wagtails, Pipits","Wagtails, Pipits",Correndera Pipit,bow11889,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11890,Anthus antarcticus,Anthus_antarcticus,P9,"Wagtails, Pipits","Wagtails, Pipits",South Georgia Pipit,bow11890,NT,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11891,Anthus spragueii,Anthus_spragueii,P9,"Wagtails, Pipits","Wagtails, Pipits",Sprague's Pipit,bow11891,VU,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11892,Anthus furcatus,Anthus_furcatus,P9,"Wagtails, Pipits","Wagtails, Pipits",Short-billed Pipit,bow11892,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11893,Anthus hellmayri,Anthus_hellmayri,P9,"Wagtails, Pipits","Wagtails, Pipits",Hellmayr's Pipit,bow11893,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11894,Anthus bogotensis,Anthus_bogotensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Paramo Pipit,bow11894,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11895,Anthus lutescens,Anthus_lutescens,P9,"Wagtails, Pipits","Wagtails, Pipits",Yellowish Pipit,bow11895,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11896,Anthus chacoensis,Anthus_chacoensis,P9,"Wagtails, Pipits","Wagtails, Pipits",Pampas Pipit,bow11896,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11897,Anthus nattereri,Anthus_nattereri,P9,"Wagtails, Pipits","Wagtails, Pipits",Ochre-breasted Pipit,bow11897,VU,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11898,Anthus gutturalis,Anthus_gutturalis,P9,"Wagtails, Pipits","Wagtails, Pipits",Alpine Pipit,bow11898,LC,BL3,Motacillidae,Wagtails and pipits,170,PASSERIFORMES,PASSERIFORMES,Passeri
11900,Prunella collaris,Prunella_collaris,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Alpine Accentor,bow11900,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11901,Prunella himalayana,Prunella_himalayana,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Rufous-streaked Accentor,bow11901,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11902,Prunella rubeculoides,Prunella_rubeculoides,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Robin Accentor,bow11902,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11903,Prunella strophiata,Prunella_strophiata,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Rufous-breasted Accentor,bow11903,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11904,Prunella montanella,Prunella_montanella,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Siberian Accentor,bow11904,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11905,Prunella ocularis,Prunella_ocularis,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Radde's Accentor,bow11905,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11906,Prunella fagani,Prunella_fagani,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Yemen Accentor,bow11906,NT,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11907,Prunella fulvescens,Prunella_fulvescens,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Brown Accentor,bow11907,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11908,Prunella atrogularis,Prunella_atrogularis,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Black-throated Accentor,bow11908,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11909,Prunella koslowi,Prunella_koslowi,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Mongolian Accentor,bow11909,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11910,Prunella modularis,Prunella_modularis,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Hedge Accentor,bow11910,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11911,Prunella rubida,Prunella_rubida,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Japanese Accentor,bow11911,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11912,Prunella immaculata,Prunella_immaculata,P5,"Accentors, Olive Warbler","Accentors, Olive Warbler",Maroon-backed Accentor,bow11912,LC,BL3,Prunellidae,Accentors,186,PASSERIFORMES,PASSERIFORMES,Passeri
11914,Bubalornis albirostris,Bubalornis_albirostris,P6,"Weavers, Allies","Weavers, Waxbills, Allies",White-billed Buffalo-weaver,bow11914,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11915,Bubalornis niger,Bubalornis_niger,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Red-billed Buffalo-weaver,bow11915,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11916,Dinemellia dinemelli,Dinemellia_dinemelli,P6,"Weavers, Allies","Weavers, Waxbills, Allies",White-headed Buffalo-weaver,bow11916,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11917,Sporopipes frontalis,Sporopipes_frontalis,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Speckle-fronted Weaver,bow11917,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11918,Sporopipes squamifrons,Sporopipes_squamifrons,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Scaly Weaver,bow11918,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11919,Plocepasser mahali,Plocepasser_mahali,P6,"Weavers, Allies","Weavers, Waxbills, Allies",White-browed Sparrow-weaver,bow11919,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11920,Plocepasser superciliosus,Plocepasser_superciliosus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Chestnut-crowned Sparrow-weaver,bow11920,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11921,Plocepasser rufoscapulatus,Plocepasser_rufoscapulatus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Chestnut-backed Sparrow-weaver,bow11921,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11922,Plocepasser donaldsoni,Plocepasser_donaldsoni,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Donaldson-Smith's Sparrow-weaver,bow11922,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11923,Histurgops ruficaudus,Histurgops_ruficaudus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Rufous-tailed Weaver,bow11923,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11924,Pseudonigrita arnaudi,Pseudonigrita_arnaudi,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Grey-headed Social-weaver,bow11924,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11925,Pseudonigrita cabanisi,Pseudonigrita_cabanisi,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Black-capped Social-weaver,bow11925,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11926,Philetairus socius,Philetairus_socius,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Sociable Weaver,bow11926,LC,BL3,Passeridae,"Sparrows, snowfinches and allies",183,PASSERIFORMES,PASSERIFORMES,Passeri
11927,Ploceus bannermani,Ploceus_bannermani,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Bannerman's Weaver,bow11927,VU,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11928,Ploceus batesi,Ploceus_batesi,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Bates's Weaver,bow11928,EN,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11929,Ploceus nigrimentus,Ploceus_nigrimentus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Black-chinned Weaver,bow11929,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11930,Ploceus baglafecht,Ploceus_baglafecht,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Baglafecht Weaver,bow11930,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11936,Ploceus bertrandi,Ploceus_bertrandi,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Bertrand's Weaver,bow11936,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11937,Ploceus pelzelni,Ploceus_pelzelni,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Slender-billed Weaver,bow11937,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11938,Ploceus subpersonatus,Ploceus_subpersonatus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Loango Weaver,bow11938,VU,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11939,Ploceus luteolus,Ploceus_luteolus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Little Weaver,bow11939,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11940,Ploceus intermedius,Ploceus_intermedius,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Lesser Masked Weaver,bow11940,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11941,Ploceus ocularis,Ploceus_ocularis,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Spectacled Weaver,bow11941,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11942,Ploceus nigricollis,Ploceus_nigricollis,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Black-necked Weaver,bow11942,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11943,Ploceus melanogaster,Ploceus_melanogaster,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Black-billed Weaver,bow11943,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11944,Ploceus alienus,Ploceus_alienus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Strange Weaver,bow11944,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11945,Ploceus temporalis,Ploceus_temporalis,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Bocage's Weaver,bow11945,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11946,Ploceus capensis,Ploceus_capensis,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Cape Weaver,bow11946,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11947,Ploceus subaureus,Ploceus_subaureus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",African Golden Weaver,bow11947,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11948,Ploceus xanthops,Ploceus_xanthops,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Holub's Golden Weaver,bow11948,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11949,Ploceus princeps,Ploceus_princeps,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Principe Golden Weaver,bow11949,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11950,Ploceus aurantius,Ploceus_aurantius,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Orange Weaver,bow11950,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11951,Ploceus bojeri,Ploceus_bojeri,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Golden Palm Weaver,bow11951,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11952,Ploceus castaneiceps,Ploceus_castaneiceps,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Taveta Golden Weaver,bow11952,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11953,Ploceus xanthopterus,Ploceus_xanthopterus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Southern Brown-throated Weaver,bow11953,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11954,Ploceus castanops,Ploceus_castanops,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Northern Brown-throated Weaver,bow11954,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11955,Ploceus burnieri,Ploceus_burnieri,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Kilombero Weaver,bow11955,VU,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11956,Ploceus galbula,Ploceus_galbula,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Rueppell's Weaver,bow11956,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11957,Ploceus heuglini,Ploceus_heuglini,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Heuglin's Masked-weaver,bow11957,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11958,Ploceus taeniopterus,Ploceus_taeniopterus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Northern Masked-weaver,bow11958,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11959,Ploceus vitellinus,Ploceus_vitellinus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Vitelline Masked-weaver,bow11959,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
11961,Ploceus velatus,Ploceus_velatus,P6,"Weavers, Allies","Weavers, Waxbills, Allies",Southern Masked-weaver,bow11961,LC,BL3,Ploceidae,Weavers and allies,184,PASSERIFORMES,PASSERIFORMES,Passeri
